score,reason,title,company,location,source,url,posted
0,scoring failed,Mid-Market Sales Engineer (AMER - East),datadog,"Boston, Massachusetts, USA",greenhouse,https://careers.datadoghq.com/detail/8088995/?gh_jid=8088995,2026-07-31T11:44:18-04:00
0,scoring failed,Mid-Market Sales Engineer (NYC),datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8114029/?gh_jid=8114029,2026-08-07T14:44:41-04:00
0,scoring failed,Mid-Market Sales Engineer (Sao Paulo),datadog,"Sao Paulo, Brazil",greenhouse,https://careers.datadoghq.com/detail/8080606/?gh_jid=8080606,2026-08-06T11:50:49-04:00
0,scoring failed,Mid-Market Sales (Italy/Spain),datadog,"Amsterdam, The Netherlands",greenhouse,https://careers.datadoghq.com/detail/7530418/?gh_jid=7530418,2026-07-31T09:42:54-04:00
0,scoring failed,Office Operations Associate,datadog,"Bangalore, India",greenhouse,https://careers.datadoghq.com/detail/8102152/?gh_jid=8102152,2026-08-06T12:00:02-04:00
0,scoring failed,Office Operations Associate - Boston,datadog,"Boston, Massachusetts, USA",greenhouse,https://careers.datadoghq.com/detail/8110038/?gh_jid=8110038,2026-08-07T11:59:13-04:00
0,scoring failed,Office Operations Associate - NYC,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8046660/?gh_jid=8046660,2026-07-28T05:41:06-04:00
0,scoring failed,Office Technology Administrator II,datadog,"Paris, France",greenhouse,https://careers.datadoghq.com/detail/8028254/?gh_jid=8028254,2026-08-06T17:00:10-04:00
0,scoring failed,Order Operations Analyst,datadog,"Singapore, Singapore",greenhouse,https://careers.datadoghq.com/detail/8034852/?gh_jid=8034852,2026-08-06T11:35:49-04:00
0,scoring failed,Partner Enablement Manager,datadog,"Sydney, Australia",greenhouse,https://careers.datadoghq.com/detail/7979307/?gh_jid=7979307,2026-08-06T11:24:04-04:00
0,scoring failed,Partner Enablement Manager,datadog,"Singapore, Singapore",greenhouse,https://careers.datadoghq.com/detail/7991863/?gh_jid=7991863,2026-08-06T11:24:05-04:00
0,scoring failed,Partner Manager - Channels,datadog,"Illinois, USA, Remote; Michigan, USA, Remote; Minnesota, USA, Remote; Ohio, USA, Remote; Texas, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/7872382/?gh_jid=7872382,2026-07-28T05:41:06-04:00
0,scoring failed,Partner Manager - Channels,datadog,"Mexico City, Mexico",greenhouse,https://careers.datadoghq.com/detail/7868711/?gh_jid=7868711,2026-08-06T11:21:20-04:00
0,scoring failed,Partner Marketing Manager - Cloud & Channel (EMEA),datadog,"London, United Kingdom",greenhouse,https://careers.datadoghq.com/detail/8003183/?gh_jid=8003183,2026-08-06T11:28:41-04:00
0,scoring failed,Partner Solutions Architect (ANZ),datadog,"Sydney, Australia",greenhouse,https://careers.datadoghq.com/detail/7922975/?gh_jid=7922975,2026-08-06T11:20:04-04:00
0,scoring failed,Partner Solutions Architect (Brazil),datadog,"Sao Paulo, Brazil",greenhouse,https://careers.datadoghq.com/detail/7967871/?gh_jid=7967871,2026-08-06T11:26:39-04:00
0,scoring failed,Partner Solutions Architect (Colombia),datadog,"Colombia, Remote",greenhouse,https://careers.datadoghq.com/detail/7977644/?gh_jid=7977644,2026-08-06T11:44:56-04:00
0,scoring failed,Partner Solutions Architect (EMEA),datadog,"Italy, Remote; Paris, France; Portugal, Remote; Spain, Remote",greenhouse,https://careers.datadoghq.com/detail/7683726/?gh_jid=7683726,2026-07-28T05:57:44-04:00
0,scoring failed,Partner Solutions Architect (EMEA),datadog,"Amsterdam, The Netherlands; Germany, Remote",greenhouse,https://careers.datadoghq.com/detail/8094179/?gh_jid=8094179,2026-08-06T11:57:34-04:00
0,scoring failed,Partner Solutions Architect (GSI) - AMER East,datadog,"Boston, Massachusetts, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8003977/?gh_jid=8003977,2026-08-06T11:29:00-04:00
0,scoring failed,Partner Solutions Architect (GSI) - AMER West,datadog,"California, USA, Remote; Illinois, USA, Remote; Texas, USA, Remote; Washington, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/8015631/?gh_jid=8015631,2026-08-06T11:29:43-04:00
0,scoring failed,Partner Solutions Architect (GSI) - AMER West,datadog,"Denver, Colorado, USA; San Francisco, California, USA",greenhouse,https://careers.datadoghq.com/detail/8010455/?gh_jid=8010455,2026-08-06T11:29:43-04:00
0,scoring failed,Partner Solutions Architect (India GSI),datadog,"Bangalore, India",greenhouse,https://careers.datadoghq.com/detail/7984988/?gh_jid=7984988,2026-08-06T11:25:13-04:00
0,scoring failed,Partner Solutions Architect (Pan-EMEA GSI),datadog,"Amsterdam, The Netherlands; Germany, Remote; Italy, Remote; London, United Kingdom; Madrid, Spain; Stockholm, Sweden",greenhouse,https://careers.datadoghq.com/detail/7997198/?gh_jid=7997198,2026-07-30T05:01:50-04:00
0,scoring failed,Partner Solutions Architect (Pan-EMEA GSI),datadog,"Lisbon, Portugal",greenhouse,https://careers.datadoghq.com/detail/8095963/?gh_jid=8095963,2026-07-30T05:01:43-04:00
0,scoring failed,Partner Technology Solutions Engineer,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7961297/?gh_jid=7961297,2026-07-28T05:41:06-04:00
0,scoring failed,Payroll Specialist,datadog,"Boston, Massachusetts, USA; Denver, Colorado, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8028508/?gh_jid=8028508,2026-07-28T05:41:06-04:00
0,scoring failed,People Business Partner - EMEA,datadog,"Amsterdam, The Netherlands; Dublin, Ireland",greenhouse,https://careers.datadoghq.com/detail/8096140/?gh_jid=8096140,2026-08-06T11:58:25-04:00
0,scoring failed,People Solutions Coordinator (NYC),datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7728298/?gh_jid=7728298,2026-08-05T09:19:08-04:00
0,scoring failed,"People Strategy, Engineering",datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8098833/?gh_jid=8098833,2026-07-31T14:46:58-04:00
0,scoring failed,People Systems Developer,datadog,"Boston, Massachusetts, USA; Denver, Colorado, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7874990/?gh_jid=7874990,2026-07-28T05:41:06-04:00
0,scoring failed,Principal Analyst Relations Manager,datadog,"Boston, Massachusetts, USA; New York, New York, USA; San Francisco, California, USA",greenhouse,https://careers.datadoghq.com/detail/7905494/?gh_jid=7905494,2026-07-28T05:41:06-04:00
0,scoring failed,Principal Partner Manager - Channels (GSI),datadog,"Boston, Massachusetts, USA; Denver, Colorado, USA; New York, New York, USA; San Francisco, California, USA",greenhouse,https://careers.datadoghq.com/detail/7582679/?gh_jid=7582679,2026-08-05T16:19:36-04:00
0,scoring failed,Principal Partner Manager - Channels (GSI),datadog,"Florida, USA, Remote; Illinois, USA, Remote; New Jersey, USA, Remote; Texas, USA, Remote; Washington, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/7584250/?gh_jid=7584250,2026-08-05T16:20:05-04:00
0,scoring failed,Principal Partner Manager - Channels (Middle East GSI),datadog,"Dubai, United Arab Emirates",greenhouse,https://careers.datadoghq.com/detail/8076595/?gh_jid=8076595,2026-08-06T11:50:08-04:00
0,scoring failed,Principal Partner Manager - Channels (Nordics),datadog,"Copenhagen, Denmark; Stockholm, Sweden",greenhouse,https://careers.datadoghq.com/detail/7580196/?gh_jid=7580196,2026-08-06T08:33:02-04:00
0,scoring failed,Principal Partner Manager - Channels (UKI Security),datadog,"London, United Kingdom; United Kingdom, Remote",greenhouse,https://careers.datadoghq.com/detail/7747740/?gh_jid=7747740,2026-08-06T11:13:37-04:00
0,scoring failed,Principal Partner Manager - Technology Alliances,datadog,"California, USA, Remote; Massachusetts, USA, Remote; New York, New York, USA; New York, USA, Remote; Texas, USA, Remote; Washington, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/7976823/?gh_jid=7976823,2026-07-28T05:41:06-04:00
0,scoring failed,Principal Partner Solutions Architect (Public Sector - Fed),datadog,"District of Columbia, USA, Remote; Maryland, USA, Remote; Virginia, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/7943824/?gh_jid=7943824,2026-08-06T11:20:24-04:00
0,scoring failed,"Product Manager II, AI & Data Security",datadog,"Paris, France",greenhouse,https://careers.datadoghq.com/detail/8012549/?gh_jid=8012549,2026-07-28T05:41:06-04:00
0,scoring failed,"Product Manager II, AI & Data Security",datadog,"Boston, Massachusetts, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7982288/?gh_jid=7982288,2026-07-28T05:41:06-04:00
0,scoring failed,Product Manager II - Alerting,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8076871/?gh_jid=8076871,2026-07-28T05:41:06-04:00
0,scoring failed,Product Manager II - Application Performance Monitoring,datadog,"Paris, France",greenhouse,https://careers.datadoghq.com/detail/8028422/?gh_jid=8028422,2026-07-28T05:41:06-04:00
0,scoring failed,Product Manager II - Application Performance Monitoring,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8021327/?gh_jid=8021327,2026-07-28T05:41:06-04:00
0,scoring failed,Product Manager II - Developer Engagement,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8064898/?gh_jid=8064898,2026-07-28T05:41:06-04:00
0,scoring failed,Product Manager II - Model Lab,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7144556/?gh_jid=7144556,2026-07-28T05:41:06-04:00
0,scoring failed,Product Marketing Manager,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7759965/?gh_jid=7759965,2026-08-05T13:20:52-04:00
0,scoring failed,Product Marketing Manager - Infrastructure Monitoring (AI and Containers),datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8035530/?gh_jid=8035530,2026-07-28T05:41:06-04:00
0,scoring failed,Product Operations Manager,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7991343/?gh_jid=7991343,2026-07-28T05:41:06-04:00
0,scoring failed,"Product Strategy and Corporate Development Lead, AI",datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8011158/?gh_jid=8011158,2026-08-06T11:30:55-04:00
0,scoring failed,Product Strategy and Corporate Development Lead (EMEA),datadog,"Paris, France",greenhouse,https://careers.datadoghq.com/detail/7413847/?gh_jid=7413847,2026-08-06T11:10:14-04:00
0,scoring failed,"Program Manager, AI and Developer Community Content and Events",datadog,"San Francisco, California, USA",greenhouse,https://careers.datadoghq.com/detail/8094924/?gh_jid=8094924,2026-07-29T15:09:40-04:00
0,scoring failed,Program Manager - Community Content and Events (EMEA),datadog,"Paris, France",greenhouse,https://careers.datadoghq.com/detail/8091868/?gh_jid=8091868,2026-07-29T08:53:00-04:00
0,scoring failed,Real Estate Associate Project Manager,datadog,"Amsterdam, The Netherlands; London, United Kingdom; Paris, France",greenhouse,https://careers.datadoghq.com/detail/7732564/?gh_jid=7732564,2026-08-06T11:13:27-04:00
0,scoring failed,"Recruiter, GTM",datadog,"Boston, Massachusetts, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7927485/?gh_jid=7927485,2026-07-28T05:41:06-04:00
0,scoring failed,"Recruiter II, Business Recruiting",datadog,"Singapore, Singapore",greenhouse,https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,2026-08-06T11:38:47-04:00
0,scoring failed,"Recruiter II, Business Recruiting",datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/7650367/?gh_jid=7650367,2026-08-06T11:16:11-04:00
0,scoring failed,Regional Director - Enterprise Sales (Saudi Arabia),datadog,"Riyadh, Saudi Arabia",greenhouse,https://careers.datadoghq.com/detail/7338847/?gh_jid=7338847,2026-08-06T11:15:39-04:00
0,scoring failed,"Regional Manager, Sales Engineering - Public Sector",datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/8003531/?gh_jid=8003531,2026-08-06T11:28:50-04:00
0,scoring failed,"Regional Manager, Sales Engineering - Public Sector",datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/8113562/?gh_jid=8113562,2026-08-07T02:46:45-04:00
0,scoring failed,"Regional Manager, Sales Engineering - Security (NORAM)",datadog,"Maryland, USA, Remote; Massachusetts, USA, Remote; New Jersey, USA, Remote; New York, New York, USA; Virginia, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/8016279/?gh_jid=8016279,2026-07-28T13:16:49-04:00
0,scoring failed,"Regional Manager, Sales Engineering - UK",datadog,"London, United Kingdom",greenhouse,https://careers.datadoghq.com/detail/8048106/?gh_jid=8048106,2026-08-06T11:41:58-04:00
0,scoring failed,Sales Development Representative,datadog,"Sydney, Australia",greenhouse,https://careers.datadoghq.com/detail/8042600/?gh_jid=8042600,2026-08-06T11:39:07-04:00
0,scoring failed,Sales Development Representative,datadog,"Bangalore, India",greenhouse,https://careers.datadoghq.com/detail/7531575/?gh_jid=7531575,2026-08-06T11:39:17-04:00
0,scoring failed,Sales Development Representative,datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/7806117/?gh_jid=7806117,2026-08-06T11:39:27-04:00
0,scoring failed,Sales Development Representative,datadog,"Seoul, South Korea",greenhouse,https://careers.datadoghq.com/detail/6690499/?gh_jid=6690499,2026-08-06T11:38:23-04:00
0,scoring failed,Sales Development Representative,datadog,"Seoul, South Korea",greenhouse,https://careers.datadoghq.com/detail/6686710/?gh_jid=6686710,2026-08-06T11:38:23-04:00
0,scoring failed,Sales Development Representative,datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/7806043/?gh_jid=7806043,2026-08-06T11:39:27-04:00
0,scoring failed,Sales Development Representative (Benelux),datadog,"Dublin, Ireland",greenhouse,https://careers.datadoghq.com/detail/7180254/?gh_jid=7180254,2026-07-28T05:41:06-04:00
0,scoring failed,Sales Development Representative (DACH),datadog,"Amsterdam, The Netherlands",greenhouse,https://careers.datadoghq.com/detail/6307160/?gh_jid=6307160,2026-08-06T11:32:49-04:00
0,scoring failed,Sales Development Representative (France),datadog,"Dublin, Ireland",greenhouse,https://careers.datadoghq.com/detail/7034798/?gh_jid=7034798,2026-07-28T05:41:06-04:00
0,scoring failed,Sales Development Representative (Indonesia Market),datadog,"Singapore, Singapore",greenhouse,https://careers.datadoghq.com/detail/8042602/?gh_jid=8042602,2026-08-06T11:54:01-04:00
0,scoring failed,Sales Development Representative (LATAM - Portuguese Speaking),datadog,"Denver, Colorado, USA",greenhouse,https://careers.datadoghq.com/detail/6685931/?gh_jid=6685931,2026-08-06T13:56:41-04:00
0,scoring failed,Sales Development Representative (LATAM - Spanish Speaking),datadog,"Boston, Massachusetts, USA",greenhouse,https://careers.datadoghq.com/detail/7003239/?gh_jid=7003239,2026-07-28T05:41:06-04:00
0,scoring failed,Sales Development Representative (Nordics) - Dublin,datadog,"Dublin, Ireland",greenhouse,https://careers.datadoghq.com/detail/6857395/?gh_jid=6857395,2026-08-06T11:11:32-04:00
0,scoring failed,Sales Development Representative - Turkey,datadog,"Dublin, Ireland",greenhouse,https://careers.datadoghq.com/detail/8094071/?gh_jid=8094071,2026-08-07T05:31:05-04:00
0,scoring failed,Sales Development Representative (UKI),datadog,"Dublin, Ireland",greenhouse,https://careers.datadoghq.com/detail/7016097/?gh_jid=7016097,2026-08-07T09:56:24-04:00
0,scoring failed,Sales Engineer (Customer Success),datadog,"Boston, Massachusetts, USA",greenhouse,https://careers.datadoghq.com/detail/8045678/?gh_jid=8045678,2026-07-28T05:41:06-04:00
0,scoring failed,Sales Revenue Analyst - Boston,datadog,"Boston, Massachusetts, USA",greenhouse,https://careers.datadoghq.com/detail/7587086/?gh_jid=7587086,2026-07-28T05:41:06-04:00
0,scoring failed,Security Engineer 2 - Cyber Threat Intelligence,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7982345/?gh_jid=7982345,2026-08-05T12:25:54-04:00
0,scoring failed,Security Sales Engineer,datadog,"Florida, USA, Remote; Massachusetts, USA, Remote; New York, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/7554877/?gh_jid=7554877,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Accountant,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7921854/?gh_jid=7921854,2026-07-28T05:41:06-04:00
0,scoring failed,Senior AI Engineer – Notebooks,datadog,"Bordeaux, France; Dublin, Ireland; France, Remote; Germany, Remote; Lyon, France; Madrid, Spain; Montpellier, France; Nantes, France; Paris, France; Portugal, Remote; Sophia Antipolis, France; Spain, Remote",greenhouse,https://careers.datadoghq.com/detail/8112183/?gh_jid=8112183,2026-08-06T11:31:53-04:00
0,scoring failed,Senior Applied Scientist,datadog,"Paris, France",greenhouse,https://careers.datadoghq.com/detail/6781197/?gh_jid=6781197,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Applied Scientist - Behavior AI,datadog,"Paris, France",greenhouse,https://careers.datadoghq.com/detail/8045964/?gh_jid=8045964,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Cloud Security Engineer - K8s,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7815616/?gh_jid=7815616,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Commercial Counsel,datadog,"Singapore, Singapore",greenhouse,https://careers.datadoghq.com/detail/7905276/?gh_jid=7905276,2026-08-06T11:19:05-04:00
0,scoring failed,"Senior Corporate Development Lead, AI",datadog,"San Francisco, California, USA",greenhouse,https://careers.datadoghq.com/detail/7555575/?gh_jid=7555575,2026-08-06T11:25:23-04:00
0,scoring failed,"Senior Curriculum Manager, Sales Enablement",datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7624552/?gh_jid=7624552,2026-08-07T08:36:59-04:00
0,scoring failed,Senior Deal Desk Analyst,datadog,"Singapore, Singapore",greenhouse,https://careers.datadoghq.com/detail/7906615/?gh_jid=7906615,2026-08-06T11:19:14-04:00
0,scoring failed,Senior Developer Advocate - Data Observability,datadog,"California, USA, Remote; Colorado, USA, Remote; Illinois, USA, Remote; New York, USA, Remote; Washington, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/7555520/?gh_jid=7555520,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Developer Advocate - Modern App Development,datadog,"California, USA, Remote; Nevada, USA, Remote; Texas, USA, Remote; Washington, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/7985840/?gh_jid=7985840,2026-07-28T05:41:06-04:00
0,scoring failed,"Senior Director, Growth Marketing - Organic Growth (SEO/GEO/PLG)",datadog,"San Francisco, California, USA",greenhouse,https://careers.datadoghq.com/detail/8036385/?gh_jid=8036385,2026-08-06T11:37:49-04:00
0,scoring failed,Senior Enterprise Customer Success Manager,datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/8054902/?gh_jid=8054902,2026-08-06T11:44:24-04:00
0,scoring failed,Senior Enterprise Customer Success Manager,datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/8054774/?gh_jid=8054774,2026-08-06T11:44:24-04:00
0,scoring failed,Senior Financial Systems Analyst,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8002771/?gh_jid=8002771,2026-08-06T11:26:29-04:00
0,scoring failed,"Senior Manager, Product Solutions Architecture",datadog,"Boston, Massachusetts, USA; Denver, Colorado, USA; New York, New York, USA; San Francisco, California, USA",greenhouse,https://careers.datadoghq.com/detail/7960450/?gh_jid=7960450,2026-07-31T16:09:10-04:00
0,scoring failed,Senior Mid Market Account Executive - San Francisco,datadog,"San Francisco, California, USA",greenhouse,https://careers.datadoghq.com/detail/7831520/?gh_jid=7831520,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Partner Enablement Manager,datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/8007394/?gh_jid=8007394,2026-08-06T11:29:10-04:00
0,scoring failed,Senior Partner Enablement Manager,datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/8003723/?gh_jid=8003723,2026-08-06T11:29:10-04:00
0,scoring failed,Senior Partner Manager - Channels,datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/7984184/?gh_jid=7984184,2026-08-06T11:24:40-04:00
0,scoring failed,Senior Partner Manager - Channels,datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/7982373/?gh_jid=7982373,2026-08-06T11:24:40-04:00
0,scoring failed,Senior Partner Manager - Channels (Indian GSI),datadog,"Bangalore, India",greenhouse,https://careers.datadoghq.com/detail/8074700/?gh_jid=8074700,2026-08-06T11:48:59-04:00
0,scoring failed,Senior Partner Manager - Channels (Security),datadog,"Sao Paulo, Brazil",greenhouse,https://careers.datadoghq.com/detail/7582681/?gh_jid=7582681,2026-08-06T11:12:17-04:00
0,scoring failed,Senior Partner Manager - Channels (UKI),datadog,"London, United Kingdom; United Kingdom, Remote",greenhouse,https://careers.datadoghq.com/detail/8082007/?gh_jid=8082007,2026-08-06T11:49:18-04:00
0,scoring failed,"Senior Partner Marketing Manager, North America",datadog,"Boston, Massachusetts, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7779207/?gh_jid=7779207,2026-07-28T13:52:33-04:00
0,scoring failed,Senior Partner Program Manager - Datadog Reseller Program,datadog,"Boston, Massachusetts, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7984983/?gh_jid=7984983,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Partner Program Manager - Strategic Initiatives,datadog,"California, USA, Remote; Colorado, USA, Remote; Massachusetts, USA, Remote; New York, New York, USA; New York, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/7977339/?gh_jid=7977339,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Payroll Specialist,datadog,"Boston, Massachusetts, USA; Denver, Colorado, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8030851/?gh_jid=8030851,2026-07-28T05:41:06-04:00
0,scoring failed,Senior People Business Partner,datadog,"Tokyo, Japan",greenhouse,https://careers.datadoghq.com/detail/7461043/?gh_jid=7461043,2026-08-06T11:40:20-04:00
0,scoring failed,Senior Platform Product Manager - AI SDLC Trusted Throughput,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7947683/?gh_jid=7947683,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Platform Security Engineer,datadog,"Paris, France",greenhouse,https://careers.datadoghq.com/detail/8094188/?gh_jid=8094188,2026-07-29T10:19:38-04:00
0,scoring failed,Senior Procurement Analyst,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7977425/?gh_jid=7977425,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Designer - AAA,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8002906/?gh_jid=8002906,2026-07-28T05:41:06-04:00
0,scoring failed,"Senior Product Manager, AAA/Enterprise Growth",datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7983465/?gh_jid=7983465,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Manager - Agent Integrations,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8030599/?gh_jid=8030599,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Manager - Bits Agent Builder,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8092004/?gh_jid=8092004,2026-07-28T13:30:06-04:00
0,scoring failed,Senior Product Manager - Data Agent,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7785350/?gh_jid=7785350,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Manager - Database AI Optimization,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7065807/?gh_jid=7065807,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Manager - Data Security,datadog,"Paris, France",greenhouse,https://careers.datadoghq.com/detail/7808839/?gh_jid=7808839,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Manager - Fleet and Lifecycle Management,datadog,"Boston, Massachusetts, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8077142/?gh_jid=8077142,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Manager - Journey Monitoring,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8115033/?gh_jid=8115033,2026-08-07T17:24:07-04:00
0,scoring failed,Senior Product Manager - Network Path,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7763117/?gh_jid=7763117,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Manager – Observability Data Platform,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8065192/?gh_jid=8065192,2026-07-28T05:41:06-04:00
0,scoring failed,"Senior Product Manager - Regulated Industries, Data Center and New Market Expansions",datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8069340/?gh_jid=8069340,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Manager - Search,datadog,"Boston, Massachusetts, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7974481/?gh_jid=7974481,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Manager - Serverless,datadog,"Boston, Massachusetts, USA; New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7905006/?gh_jid=7905006,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Marketing Manager - Observability Pipelines,datadog,"New York, New York, USA; San Francisco, California, USA",greenhouse,https://careers.datadoghq.com/detail/8041598/?gh_jid=8041598,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Product Solutions Architect - LLM Observability,datadog,"Boston, Massachusetts, USA; Denver, Colorado, USA; New York, New York, USA; San Francisco, California, USA",greenhouse,https://careers.datadoghq.com/detail/7627531/?gh_jid=7627531,2026-08-06T11:32:03-04:00
0,scoring failed,"Senior Program Manager, People Team (NYC)",datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/7958756/?gh_jid=7958756,2026-07-28T05:41:06-04:00
0,scoring failed,"Senior Program Manager, Sales Enablement",datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8067190/?gh_jid=8067190,2026-08-06T11:47:30-04:00
0,scoring failed,Senior Regional Content Manager (APJ),datadog,"Singapore, Singapore",greenhouse,https://careers.datadoghq.com/detail/8035726/?gh_jid=8035726,2026-08-06T11:37:27-04:00
0,scoring failed,Senior Revenue Accountant,datadog,"New York, New York, USA",greenhouse,https://careers.datadoghq.com/detail/8075583/?gh_jid=8075583,2026-07-28T05:41:06-04:00
0,scoring failed,Senior Revenue Accountant - Dublin,datadog,"Dublin, Ireland",greenhouse,https://careers.datadoghq.com/detail/8079970/?gh_jid=8079970,2026-08-07T04:00:50-04:00
0,scoring failed,Senior Sales Engineer - Bay Area,datadog,"California, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/8105684/?gh_jid=8105684,2026-08-05T09:01:07-04:00
0,scoring failed,Senior Sales Engineer - Brazil,datadog,"Sao Paulo, Brazil",greenhouse,https://careers.datadoghq.com/detail/7792033/?gh_jid=7792033,2026-08-06T11:16:53-04:00
0,scoring failed,Senior Sales Engineer - Key Accounts,datadog,"Arizona, USA, Remote; California, USA, Remote; Nevada, USA, Remote; Oregon, USA, Remote; Washington, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/7516279/?gh_jid=7516279,2026-08-06T14:45:42-04:00
0,scoring failed,Senior Sales Engineer - Key Accounts (Central),datadog,"Texas, USA, Remote",greenhouse,https://careers.datadoghq.com/detail/7961222/?gh_jid=7961222,2026-07-28T05:41:06-04:00
